year,planning_area_clean,subzone_clean,model,forecast_children_18m_to_6,bto_units_effective,bto_demand_addition,forecast_demand_children,num_centres,estimated_capacity,shortfall_children,additional_centres_needed,priority_score,priority_rank
2028,STRAITS VIEW,STRAITS VIEW,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,111
2028,SUNGEI KADUT,GALI BATU,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,111
2028,SUNGEI KADUT,KRANJI,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,111
2028,SUNGEI KADUT,PANG SUA,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,111
2028,SUNGEI KADUT,RESERVOIR VIEW,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,111
2028,TENGAH,BRICKLAND,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,111
2028,TENGAH,FOREST HILL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,111
2028,TENGAH,TENGAH INDUSTRIAL ESTATE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,111
2028,TUAS,TENGEH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,111
2028,TUAS,TUAS BAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,111
2028,TUAS,TUAS NORTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,111
2028,TUAS,TUAS PROMENADE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,111
2028,TUAS,TUAS VIEW,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,111
2028,TUAS,TUAS VIEW EXTENSION,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,111
2028,WESTERN ISLANDS,JURONG ISLAND AND BUKOM,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,111
2028,WESTERN ISLANDS,SEMAKAU,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,111
2028,WESTERN ISLANDS,SUDONG,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,111
2028,WESTERN WATER CATCHMENT,BAHAR,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,1001.3778321743011,111
2028,BOON LAY,LIU FANG,XGBoost,1.1381860971450806,0.0,0.0,1.1381860971450806,0.0,0.0,1.1381860971450806,1,1001.1381860971451,112
2028,BOON LAY,SAMULUN,XGBoost,1.1381860971450806,0.0,0.0,1.1381860971450806,0.0,0.0,1.1381860971450806,1,1001.1381860971451,112
2028,BOON LAY,SHIPYARD,XGBoost,1.1381860971450806,0.0,0.0,1.1381860971450806,0.0,0.0,1.1381860971450806,1,1001.1381860971451,112
2028,BOON LAY,TUKANG,XGBoost,1.1381860971450806,0.0,0.0,1.1381860971450806,0.0,0.0,1.1381860971450806,1,1001.1381860971451,112
2028,BUKIT MERAH,CITY TERMINALS,XGBoost,1.1381860971450806,0.0,0.0,1.1381860971450806,0.0,0.0,1.1381860971450806,1,1001.1381860971451,112
2028,WOODLANDS,SENOKO WEST,XGBoost,0.1264697015285492,0.0,0.0,0.1264697015285492,0.0,0.0,0.1264697015285492,1,1000.1264697015285,113
2028,CHOA CHU KANG,TECK WHYE,XGBoost,1163.4644775390625,786.6666666666666,94.39999999999999,1163.4644775390625,12.0,1200.0,0.0,0,188.79999999999998,114
2028,BEDOK,KEMBANGAN,XGBoost,1257.532470703125,411.3333333333333,49.35999999999999,1257.532470703125,13.0,1300.0,0.0,0,98.71999999999998,115
2028,KALLANG,KAMPONG JAVA,XGBoost,442.4012756347656,333.0,39.96,442.4012756347656,5.0,500.0,0.0,0,79.92,116
2028,KALLANG,BENDEMEER,XGBoost,1774.279296875,314.0,37.68,1774.279296875,17.0,1800.0,0.0,0,75.36,117
2028,GEYLANG,ALJUNIED,XGBoost,1839.6448974609375,288.0,34.56,1839.6448974609375,20.0,2000.0,0.0,0,69.12,118
2028,JURONG WEST,HONG KAH,XGBoost,1542.1468505859375,238.66666666666666,28.64,1542.1468505859375,19.0,2000.0,0.0,0,57.28,119
2028,YISHUN,YISHUN CENTRAL,XGBoost,243.22779846191406,215.33333333333334,25.84,243.22779846191406,6.0,600.0,0.0,0,51.68,120
2028,QUEENSTOWN,QUEENSWAY,XGBoost,80.72825622558594,203.33333333333334,24.400000000000002,80.72825622558594,1.0,100.0,0.0,0,48.800000000000004,121
2028,HOUGANG,LORONG AH SOO,XGBoost,918.0357055664062,195.33333333333334,23.439999999999998,918.0357055664062,17.0,1700.0,0.0,0,46.879999999999995,122
2028,JURONG EAST,TOH GUAN,XGBoost,477.5754699707031,189.66666666666666,22.76,477.5754699707031,8.0,800.0,0.0,0,45.52,123
2028,BEDOK,BEDOK NORTH,XGBoost,2153.697998046875,144.33333333333334,17.32,2153.697998046875,27.0,2700.0,0.0,0,34.64,124
2028,TOA PAYOH,PEI CHUN,XGBoost,250.5861358642578,128.33333333333334,15.399999999999999,250.5861358642578,3.0,300.0,0.0,0,30.799999999999997,125
2028,ANG MO KIO,SHANGRI LA,XGBoost,721.1765747070312,126.66666666666667,15.200000000000001,721.1765747070312,8.0,800.0,0.0,0,30.400000000000002,126
2028,SERANGOON,SERANGOON GARDEN,XGBoost,1222.813720703125,110.0,13.200000000000001,1222.813720703125,15.0,1500.0,0.0,0,26.400000000000002,127
2028,TAMPINES,TAMPINES EAST,XGBoost,5177.39306640625,89.0,10.68,5177.39306640625,53.0,5400.0,0.0,0,21.36,128
2028,JURONG WEST,YUNNAN,XGBoost,1855.9970703125,73.66666666666667,8.84,1855.9970703125,20.0,2000.0,0.0,0,17.68,129
2028,ANG MO KIO,ANG MO KIO TOWN CENTRE,XGBoost,149.5526580810547,0.0,0.0,149.5526580810547,3.0,300.0,0.0,0,0.0,130
2028,ANG MO KIO,KEBUN BAHRU,XGBoost,585.2742919921875,0.0,0.0,585.2742919921875,9.0,900.0,0.0,0,0.0,130
2028,ANG MO KIO,SEMBAWANG HILLS,XGBoost,291.17779541015625,0.0,0.0,291.17779541015625,3.0,300.0,0.0,0,0.0,130
2028,ANG MO KIO,TAGORE,XGBoost,229.06011962890625,0.0,0.0,229.06011962890625,4.0,400.0,0.0,0,0.0,130
2028,ANG MO KIO,YIO CHU KANG,XGBoost,0.0,0.0,0.0,0.0,5.0,500.0,0.0,0,0.0,130
2028,ANG MO KIO,YIO CHU KANG EAST,XGBoost,149.5526580810547,0.0,0.0,149.5526580810547,6.0,600.0,0.0,0,0.0,130
2028,ANG MO KIO,YIO CHU KANG NORTH,XGBoost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,130
2028,BEDOK,FRANKEL,XGBoost,1590.66748046875,0.0,0.0,1590.66748046875,24.0,2400.0,0.0,0,0.0,130
2028,BISHAN,MARYMOUNT,XGBoost,1192.9342041015625,0.0,0.0,1192.9342041015625,12.0,1200.0,0.0,0,0.0,130
2028,BUKIT BATOK,BUKIT BATOK EAST,XGBoost,302.11651611328125,0.0,0.0,302.11651611328125,4.0,400.0,0.0,0,0.0,130
2028,BUKIT BATOK,BUKIT BATOK SOUTH,XGBoost,570.8690185546875,0.0,0.0,570.8690185546875,7.0,700.0,0.0,0,0.0,130
2028,BUKIT BATOK,GOMBAK,XGBoost,298.14459228515625,0.0,0.0,298.14459228515625,4.0,400.0,0.0,0,0.0,130
2028,BUKIT BATOK,HILLVIEW,XGBoost,557.9409790039062,0.0,0.0,557.9409790039062,10.0,1000.0,0.0,0,0.0,130
2028,BUKIT MERAH,ALEXANDRA HILL,XGBoost,519.9639282226562,0.0,0.0,519.9639282226562,9.0,900.0,0.0,0,0.0,130
2028,BUKIT MERAH,ALEXANDRA NORTH,XGBoost,190.9115753173828,0.0,0.0,190.9115753173828,3.0,300.0,0.0,0,0.0,130
2028,BUKIT MERAH,BUKIT HO SWEE,XGBoost,407.6711730957031,0.0,0.0,407.6711730957031,5.0,500.0,0.0,0,0.0,130
2028,BUKIT MERAH,BUKIT MERAH,XGBoost,1.3966646194458008,0.0,0.0,1.3966646194458008,1.0,100.0,0.0,0,0.0,130
2028,BUKIT MERAH,DEPOT ROAD,XGBoost,298.14459228515625,0.0,0.0,298.14459228515625,4.0,400.0,0.0,0,0.0,130
2028,BUKIT MERAH,SINGAPORE GENERAL HOSPITAL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2028,BUKIT PANJANG,DAIRY FARM,XGBoost,360.2945861816406,0.0,0.0,360.2945861816406,4.0,400.0,0.0,0,0.0,130
2028,BUKIT PANJANG,NATURE RESERVE,XGBoost,178.614990234375,0.0,0.0,178.614990234375,5.0,500.0,0.0,0,0.0,130
2028,BUKIT TIMAH,ANAK BUKIT,XGBoost,1179.264892578125,0.0,0.0,1179.264892578125,15.0,1500.0,0.0,0,0.0,130
2028,BUKIT TIMAH,CORONATION ROAD,XGBoost,520.20361328125,0.0,0.0,520.20361328125,7.0,700.0,0.0,0,0.0,130
2028,BUKIT TIMAH,HILLCREST,XGBoost,559.6980590820312,0.0,0.0,559.6980590820312,7.0,700.0,0.0,0,0.0,130
2028,BUKIT TIMAH,SWISS CLUB,XGBoost,360.2945861816406,0.0,0.0,360.2945861816406,4.0,400.0,0.0,0,0.0,130
2028,CHANGI,CHANGI AIRPORT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,2.0,200.0,0.0,0,0.0,130
2028,CHOA CHU KANG,CHOA CHU KANG CENTRAL,XGBoost,803.45703125,0.0,0.0,803.45703125,10.0,1000.0,0.0,0,0.0,130
2028,CHOA CHU KANG,CHOA CHU KANG NORTH,XGBoost,829.81298828125,0.0,0.0,829.81298828125,10.0,1000.0,0.0,0,0.0,130
2028,CLEMENTI,CLEMENTI CENTRAL,XGBoost,531.0771484375,0.0,0.0,531.0771484375,6.0,600.0,0.0,0,0.0,130
2028,CLEMENTI,CLEMENTI WEST,XGBoost,365.642822265625,0.0,0.0,365.642822265625,4.0,400.0,0.0,0,0.0,130
2028,CLEMENTI,CLEMENTI WOODS,XGBoost,872.8834838867188,0.0,0.0,872.8834838867188,10.0,1000.0,0.0,0,0.0,130
2028,CLEMENTI,SUNSET WAY,XGBoost,199.20372009277344,0.0,0.0,199.20372009277344,2.0,200.0,0.0,0,0.0,130
2028,CLEMENTI,TOH TUCK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,3.0,300.0,0.0,0,0.0,130
2028,DOWNTOWN CORE,CITY HALL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2028,GEYLANG,KALLANG WAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,3.0,300.0,0.0,0,0.0,130
2028,GEYLANG,KAMPONG UBI,XGBoost,702.8189697265625,0.0,0.0,702.8189697265625,8.0,800.0,0.0,0,0.0,130
2028,HOUGANG,HOUGANG CENTRAL,XGBoost,156.75906372070312,0.0,0.0,156.75906372070312,2.0,200.0,0.0,0,0.0,130
2028,HOUGANG,KOVAN,XGBoost,1179.264892578125,0.0,0.0,1179.264892578125,13.0,1300.0,0.0,0,0.0,130
2028,JURONG EAST,INTERNATIONAL BUSINESS PARK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,6.0,600.0,0.0,0,0.0,130
2028,JURONG EAST,JURONG GATEWAY,XGBoost,3.119231700897217,0.0,0.0,3.119231700897217,6.0,600.0,0.0,0,0.0,130
2028,JURONG EAST,YUHUA EAST,XGBoost,592.4805297851562,0.0,0.0,592.4805297851562,9.0,900.0,0.0,0,0.0,130
2028,JURONG WEST,JURONG WEST CENTRAL,XGBoost,1845.697021484375,0.0,0.0,1845.697021484375,21.0,2100.0,0.0,0,0.0,130
2028,JURONG WEST,KIAN TECK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2028,JURONG WEST,WENYA,XGBoost,360.2945861816406,0.0,0.0,360.2945861816406,4.0,400.0,0.0,0,0.0,130
2028,KALLANG,GEYLANG BAHRU,XGBoost,205.24803161621094,0.0,0.0,205.24803161621094,3.0,300.0,0.0,0,0.0,130
2028,KALLANG,KALLANG BAHRU,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,8.0,800.0,0.0,0,0.0,130
2028,MANDAI,MANDAI EAST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2028,MANDAI,MANDAI ESTATE,XGBoost,75.43555450439453,0.0,0.0,75.43555450439453,2.0,200.0,0.0,0,0.0,130
2028,MARINE PARADE,KATONG,XGBoost,438.2981872558594,0.0,0.0,438.2981872558594,15.0,1500.0,0.0,0,0.0,130
2028,MARINE PARADE,MOUNTBATTEN,XGBoost,520.20361328125,0.0,0.0,520.20361328125,11.0,1100.0,0.0,0,0.0,130
2028,MUSEUM,DHOBY GHAUT,XGBoost,3.119231700897217,0.0,0.0,3.119231700897217,1.0,100.0,0.0,0,0.0,130
2028,NEWTON,GOODWOOD PARK,XGBoost,122.8750991821289,0.0,0.0,122.8750991821289,2.0,200.0,0.0,0,0.0,130
2028,NEWTON,ISTANA NEGARA,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2028,NEWTON,NEWTON CIRCUS,XGBoost,2.0948493480682373,0.0,0.0,2.0948493480682373,1.0,100.0,0.0,0,0.0,130
2028,NOVENA,DUNEARN,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688,2.0,200.0,0.0,0,0.0,130
2028,NOVENA,MOULMEIN,XGBoost,803.45703125,0.0,0.0,803.45703125,11.0,1100.0,0.0,0,0.0,130
2028,ORCHARD,BOULEVARD,XGBoost,3.119231700897217,0.0,0.0,3.119231700897217,3.0,300.0,0.0,0,0.0,130
2028,OUTRAM,PEARLS HILL,XGBoost,130.45054626464844,0.0,0.0,130.45054626464844,2.0,200.0,0.0,0,0.0,130
2028,PASIR RIS,LOYANG WEST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2028,PASIR RIS,PASIR RIS PARK,XGBoost,438.2981872558594,0.0,0.0,438.2981872558594,8.0,800.0,0.0,0,0.0,130
2028,PASIR RIS,PASIR RIS WEST,XGBoost,1203.6485595703125,0.0,0.0,1203.6485595703125,17.0,1700.0,0.0,0,0.0,130
2028,QUEENSTOWN,COMMONWEALTH,XGBoost,94.7547378540039,0.0,0.0,94.7547378540039,1.0,100.0,0.0,0,0.0,130
2028,QUEENSTOWN,HOLLAND DRIVE,XGBoost,298.3842468261719,0.0,0.0,298.3842468261719,4.0,400.0,0.0,0,0.0,130
2028,QUEENSTOWN,KENT RIDGE,XGBoost,156.75906372070312,0.0,0.0,156.75906372070312,2.0,200.0,0.0,0,0.0,130
2028,QUEENSTOWN,MARGARET DRIVE,XGBoost,1141.3441162109375,0.0,0.0,1141.3441162109375,12.0,1200.0,0.0,0,0.0,130
2028,QUEENSTOWN,MEI CHIN,XGBoost,442.0662841796875,0.0,0.0,442.0662841796875,5.0,500.0,0.0,0,0.0,130
2028,QUEENSTOWN,NATIONAL UNIVERSITY OF SPORE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2028,QUEENSTOWN,ONE NORTH,XGBoost,94.7547378540039,0.0,0.0,94.7547378540039,8.0,800.0,0.0,0,0.0,130
2028,QUEENSTOWN,PASIR PANJANG 1,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688,5.0,500.0,0.0,0,0.0,130
2028,QUEENSTOWN,PASIR PANJANG 2,XGBoost,122.8750991821289,0.0,0.0,122.8750991821289,8.0,800.0,0.0,0,0.0,130
2028,QUEENSTOWN,SINGAPORE POLYTECHNIC,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2028,RIVER VALLEY,LEONIE HILL,XGBoost,178.614990234375,0.0,0.0,178.614990234375,3.0,300.0,0.0,0,0.0,130
2028,RIVER VALLEY,ONE TREE HILL,XGBoost,94.7547378540039,0.0,0.0,94.7547378540039,1.0,100.0,0.0,0,0.0,130
2028,RIVER VALLEY,OXLEY,XGBoost,75.43555450439453,0.0,0.0,75.43555450439453,4.0,400.0,0.0,0,0.0,130
2028,ROCHOR,BENCOOLEN,XGBoost,1.6363106966018677,0.0,0.0,1.6363106966018677,1.0,100.0,0.0,0,0.0,130
2028,ROCHOR,FARRER PARK,XGBoost,94.7547378540039,0.0,0.0,94.7547378540039,1.0,100.0,0.0,0,0.0,130
2028,ROCHOR,LITTLE INDIA,XGBoost,75.43555450439453,0.0,0.0,75.43555450439453,1.0,100.0,0.0,0,0.0,130
2028,ROCHOR,MACKENZIE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2028,ROCHOR,MOUNT EMILY,XGBoost,122.8750991821289,0.0,0.0,122.8750991821289,2.0,200.0,0.0,0,0.0,130
2028,ROCHOR,VICTORIA,XGBoost,23.080318450927734,0.0,0.0,23.080318450927734,2.0,200.0,0.0,0,0.0,130
2028,SELETAR,SELETAR,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2028,SEMBAWANG,ADMIRALTY,XGBoost,531.0771484375,0.0,0.0,531.0771484375,10.0,1000.0,0.0,0,0.0,130
2028,SEMBAWANG,SEMBAWANG CENTRAL,XGBoost,1501.5889892578125,0.0,0.0,1501.5889892578125,19.0,1900.0,0.0,0,0.0,130
2028,SENGKANG,RIVERVALE,XGBoost,2066.794677734375,0.0,0.0,2066.794677734375,22.0,2200.0,0.0,0,0.0,130
2028,SERANGOON,LORONG CHUAN,XGBoost,340.5770263671875,0.0,0.0,340.5770263671875,6.0,600.0,0.0,0,0.0,130
2028,SERANGOON,SELETAR HILLS,XGBoost,520.20361328125,0.0,0.0,520.20361328125,8.0,800.0,0.0,0,0.0,130
2028,SERANGOON,SERANGOON CENTRAL,XGBoost,668.53173828125,0.0,0.0,668.53173828125,8.0,800.0,0.0,0,0.0,130
2028,SERANGOON,SERANGOON NORTH,XGBoost,537.6419677734375,0.0,0.0,537.6419677734375,8.0,800.0,0.0,0,0.0,130
2028,SERANGOON,SERANGOON NORTH IND ESTATE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,3.0,300.0,0.0,0,0.0,130
2028,SINGAPORE RIVER,ROBERTSON QUAY,XGBoost,302.3561706542969,0.0,0.0,302.3561706542969,4.0,400.0,0.0,0,0.0,130
2028,TAMPINES,SIMEI,XGBoost,1203.6485595703125,0.0,0.0,1203.6485595703125,15.0,1500.0,0.0,0,0.0,130
2028,TAMPINES,XILIN,XGBoost,70.35199737548828,0.0,0.0,70.35199737548828,8.0,800.0,0.0,0,0.0,130
2028,TANGLIN,RIDOUT,XGBoost,94.7547378540039,0.0,0.0,94.7547378540039,4.0,400.0,0.0,0,0.0,130
2028,TOA PAYOH,BRADDELL,XGBoost,360.2945861816406,0.0,0.0,360.2945861816406,4.0,400.0,0.0,0,0.0,130
2028,TOA PAYOH,JOO SENG,XGBoost,340.5770263671875,0.0,0.0,340.5770263671875,8.0,800.0,0.0,0,0.0,130
2028,TOA PAYOH,LORONG 8 TOA PAYOH,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688,3.0,300.0,0.0,0,0.0,130
2028,TOA PAYOH,TOA PAYOH CENTRAL,XGBoost,1025.4755859375,0.0,0.0,1025.4755859375,12.0,1200.0,0.0,0,0.0,130
2028,TOA PAYOH,WOODLEIGH,XGBoost,156.75906372070312,0.0,0.0,156.75906372070312,3.0,300.0,0.0,0,0.0,130
2028,WESTERN WATER CATCHMENT,CLEANTECH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2028,WESTERN WATER CATCHMENT,MURAI,XGBoost,4.590802192687988,0.0,0.0,4.590802192687988,1.0,100.0,0.0,0,0.0,130
2028,WOODLANDS,GREENWOOD PARK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,0.0,130
2028,WOODLANDS,MIDVIEW,XGBoost,1340.167724609375,0.0,0.0,1340.167724609375,16.0,1600.0,0.0,0,0.0,130
2028,WOODLANDS,WOODLANDS EAST,XGBoost,3818.969970703125,0.0,0.0,3818.969970703125,40.0,4000.0,0.0,0,0.0,130
2028,YISHUN,NORTHLAND,XGBoost,834.2471923828125,0.0,0.0,834.2471923828125,16.0,1600.0,0.0,0,0.0,130
2028,YISHUN,SPRINGLEAF,XGBoost,161.19317626953125,0.0,0.0,161.19317626953125,2.0,200.0,0.0,0,0.0,130
2029,TAMPINES,TAMPINES NORTH,XGBoost,3995.5869140625,0.0,0.0,3995.5869140625,10.0,1000.0,2995.5869140625,30,32995.5869140625,1
2029,TENGAH,PLANTATION,XGBoost,3369.0302734375,898.0,107.75999999999999,3369.0302734375,5.0,500.0,2869.0302734375,29,32084.5502734375,2
2029,TENGAH,GARDEN,XGBoost,2670.671142578125,692.3333333333334,83.08,2670.671142578125,5.0,500.0,2170.671142578125,22,24336.831142578125,3
2029,PUNGGOL,MATILDA,XGBoost,3295.7939453125,320.6666666666667,38.48,3295.7939453125,14.0,1400.0,1895.7939453125,19,20972.7539453125,4
2029,YISHUN,YISHUN EAST,XGBoost,4468.65673828125,0.0,0.0,4468.65673828125,26.0,2700.0,1768.65673828125,18,19768.65673828125,5
2029,TOA PAYOH,BIDADARI,XGBoost,2316.2197265625,0.0,0.0,2316.2197265625,6.0,600.0,1716.2197265625,18,19716.2197265625,6
2029,BUKIT BATOK,BRICKWORKS,XGBoost,2934.97021484375,584.0,70.08,2934.97021484375,12.0,1300.0,1634.97021484375,17,18775.13021484375,7
2029,PUNGGOL,NORTHSHORE,XGBoost,3346.1669921875,0.0,0.0,3346.1669921875,17.0,1700.0,1646.1669921875,17,18646.1669921875,8
2029,TENGAH,PARK,XGBoost,2171.846435546875,661.6666666666666,79.39999999999999,2171.846435546875,5.0,800.0,1371.846435546875,14,15530.646435546874,9
2029,SENGKANG,FERNVALE,XGBoost,3705.915771484375,0.0,0.0,3705.915771484375,23.0,2400.0,1305.915771484375,14,15305.915771484375,10
2029,TAMPINES,TAMPINES WEST,XGBoost,4772.55322265625,724.6666666666666,86.96,4772.55322265625,38.0,3800.0,972.55322265625,10,11146.47322265625,11
2029,CHOA CHU KANG,KEAT HONG,XGBoost,2129.9560546875,329.0,39.48,2129.9560546875,12.0,1200.0,929.9560546875,10,11008.9160546875,12
2029,YISHUN,LOWER SELETAR,XGBoost,1457.9940185546875,233.0,27.959999999999997,1457.9940185546875,6.0,600.0,857.9940185546875,9,9913.914018554688,13
2029,WOODLANDS,WOODLANDS WEST,XGBoost,1655.6455078125,133.0,15.959999999999999,1655.6455078125,8.0,800.0,855.6455078125,9,9887.5655078125,14
2029,PUNGGOL,WATERWAY EAST,XGBoost,3072.751220703125,0.0,0.0,3072.751220703125,22.0,2200.0,872.751220703125,9,9872.751220703125,15
2029,SEMBAWANG,SEMBAWANG EAST,XGBoost,1849.93310546875,0.0,0.0,1849.93310546875,9.0,1000.0,849.93310546875,9,9849.93310546875,16
2029,SENGKANG,ANCHORVALE,XGBoost,2739.22265625,0.0,0.0,2739.22265625,19.0,1900.0,839.22265625,9,9839.22265625,17
2029,WOODLANDS,WOODLANDS REGIONAL CENTRE,XGBoost,1129.60546875,877.6666666666667,105.32,1129.60546875,3.0,400.0,729.60546875,8,8940.24546875,18
2029,BISHAN,BISHAN EAST,XGBoost,1868.263671875,500.6666666666667,60.07999999999999,1868.263671875,11.0,1100.0,768.263671875,8,8888.423671875,19
2029,WOODLANDS,WOODLANDS SOUTH,XGBoost,1848.0020751953125,210.0,25.2,1848.0020751953125,10.0,1100.0,748.0020751953125,8,8798.402075195312,20
2029,JURONG WEST,BOON LAY PLACE,XGBoost,1314.9007568359375,0.0,0.0,1314.9007568359375,6.0,600.0,714.9007568359375,8,8714.900756835938,21
2029,QUEENSTOWN,GHIM MOH,XGBoost,1036.6727294921875,619.3333333333334,74.32,1036.6727294921875,4.0,400.0,636.6727294921875,7,7785.312729492188,22
2029,BEDOK,BEDOK SOUTH,XGBoost,2060.69873046875,722.6666666666666,86.71999999999998,2060.69873046875,15.0,1500.0,560.69873046875,6,6734.13873046875,23
2029,HOUGANG,KANGKAR,XGBoost,1479.19873046875,0.0,0.0,1479.19873046875,9.0,900.0,579.19873046875,6,6579.19873046875,24
2029,SEMBAWANG,SEMBAWANG SPRINGS,XGBoost,1674.601806640625,0.0,0.0,1674.601806640625,11.0,1100.0,574.601806640625,6,6574.601806640625,25
2029,HOUGANG,HOUGANG EAST,XGBoost,1037.478271484375,0.0,0.0,1037.478271484375,5.0,500.0,537.478271484375,6,6537.478271484375,26
2029,BUKIT PANJANG,SENJA,XGBoost,1211.9156494140625,0.0,0.0,1211.9156494140625,7.0,700.0,511.9156494140625,6,6511.9156494140625,27
2029,BUKIT MERAH,HENDERSON HILL,XGBoost,654.5394287109375,556.3333333333334,66.76,654.5394287109375,2.0,200.0,454.5394287109375,5,5588.059428710938,28
2029,NOVENA,BALESTIER,XGBoost,1613.89892578125,593.0,71.16,1613.89892578125,12.0,1200.0,413.89892578125,5,5556.21892578125,29
2029,WOODLANDS,WOODGROVE,XGBoost,1709.5074462890625,375.6666666666667,45.080000000000005,1709.5074462890625,13.0,1300.0,409.5074462890625,5,5499.667446289062,30
2029,CLEMENTI,FABER,XGBoost,592.4805297851562,0.0,0.0,592.4805297851562,1.0,100.0,492.48052978515625,5,5492.480529785156,31
2029,TOA PAYOH,BOON TECK,XGBoost,668.53173828125,0.0,0.0,668.53173828125,2.0,200.0,468.53173828125,5,5468.53173828125,32
2029,HOUGANG,TRAFALGAR,XGBoost,1663.4366455078125,0.0,0.0,1663.4366455078125,12.0,1200.0,463.4366455078125,5,5463.4366455078125,33
2029,TOA PAYOH,TOA PAYOH WEST,XGBoost,655.015380859375,0.0,0.0,655.015380859375,2.0,200.0,455.015380859375,5,5455.015380859375,34
2029,CHOA CHU KANG,YEW TEE,XGBoost,1207.656005859375,22.666666666666668,2.72,1207.656005859375,8.0,800.0,407.656005859375,5,5413.096005859375,35
2029,TOA PAYOH,SENNETT,XGBoost,1701.8746337890625,0.0,0.0,1701.8746337890625,13.0,1300.0,401.8746337890625,5,5401.8746337890625,36
2029,GEYLANG,MACPHERSON,XGBoost,1264.9349365234375,460.6666666666667,55.28,1264.9349365234375,9.0,900.0,364.9349365234375,4,4475.494936523438,37
2029,KALLANG,KAMPONG BUGIS,XGBoost,435.90020751953125,381.0,45.72,435.90020751953125,1.0,100.0,335.90020751953125,4,4427.340207519531,38
