year,planning_area_clean,subzone_clean,model,forecast_children_18m_to_6,bto_units_effective,bto_demand_addition,forecast_demand_children,num_centres,estimated_capacity,shortfall_children,additional_centres_needed,supply_scenario
2026,HOUGANG,DEFU INDUSTRIAL PARK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,HOUGANG,HOUGANG CENTRAL,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688,1.0,100.0,63.421112060546875,1,strict_childcare
2026,HOUGANG,HOUGANG EAST,XGBoost,1066.712890625,0.0,0.0,1066.712890625,4.0,400.0,666.712890625,7,strict_childcare
2026,HOUGANG,HOUGANG WEST,XGBoost,1388.29931640625,0.0,0.0,1388.29931640625,8.0,800.0,588.29931640625,6,strict_childcare
2026,HOUGANG,KANGKAR,XGBoost,1648.18701171875,0.0,0.0,1648.18701171875,9.0,900.0,748.18701171875,8,strict_childcare
2026,HOUGANG,KOVAN,XGBoost,1202.260986328125,0.0,0.0,1202.260986328125,11.0,1100.0,102.260986328125,2,strict_childcare
2026,HOUGANG,LORONG AH SOO,XGBoost,965.5159912109375,0.0,0.0,965.5159912109375,14.0,1400.0,0.0,0,strict_childcare
2026,HOUGANG,LORONG HALUS,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,HOUGANG,TAI SENG,XGBoost,581.99560546875,379.6666666666667,45.56,581.99560546875,7.0,700.0,0.0,0,strict_childcare
2026,HOUGANG,TRAFALGAR,XGBoost,2052.25048828125,0.0,0.0,2052.25048828125,10.0,1000.0,1052.25048828125,11,strict_childcare
2026,JURONG EAST,INTERNATIONAL BUSINESS PARK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,6.0,600.0,0.0,0,strict_childcare
2026,JURONG EAST,JURONG GATEWAY,XGBoost,4.814105987548828,0.0,0.0,4.814105987548828,6.0,600.0,0.0,0,strict_childcare
2026,JURONG EAST,JURONG PORT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,JURONG EAST,JURONG RIVER,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,JURONG EAST,LAKESIDE BUSINESS,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,JURONG EAST,LAKESIDE LEISURE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,JURONG EAST,PENJURU CRESCENT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,JURONG EAST,TEBAN GARDENS,XGBoost,556.1917724609375,0.0,0.0,556.1917724609375,4.0,400.0,156.1917724609375,2,strict_childcare
2026,JURONG EAST,TOH GUAN,XGBoost,445.1681213378906,0.0,0.0,445.1681213378906,7.0,700.0,0.0,0,strict_childcare
2026,JURONG EAST,YUHUA EAST,XGBoost,622.9327392578125,0.0,0.0,622.9327392578125,7.0,700.0,0.0,0,strict_childcare
2026,JURONG EAST,YUHUA WEST,XGBoost,570.277099609375,0.0,0.0,570.277099609375,2.0,200.0,370.277099609375,4,strict_childcare
2026,JURONG WEST,BOON LAY PLACE,XGBoost,1428.99853515625,0.0,0.0,1428.99853515625,6.0,600.0,828.99853515625,9,strict_childcare
2026,JURONG WEST,CHIN BEE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,JURONG WEST,HONG KAH,XGBoost,1658.1683349609375,0.0,0.0,1658.1683349609375,16.0,1600.0,58.1683349609375,1,strict_childcare
2026,JURONG WEST,JURONG WEST CENTRAL,XGBoost,2061.93212890625,0.0,0.0,2061.93212890625,19.0,1900.0,161.93212890625,2,strict_childcare
2026,JURONG WEST,KIAN TECK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,strict_childcare
2026,JURONG WEST,SAFTI,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,JURONG WEST,TAMAN JURONG,XGBoost,1623.7252197265625,0.0,0.0,1623.7252197265625,13.0,1300.0,323.7252197265625,4,strict_childcare
2026,JURONG WEST,WENYA,XGBoost,377.64190673828125,0.0,0.0,377.64190673828125,3.0,300.0,77.64190673828125,1,strict_childcare
2026,JURONG WEST,YUNNAN,XGBoost,2085.528564453125,73.66666666666667,8.84,2085.528564453125,18.0,1800.0,285.528564453125,3,strict_childcare
2026,KALLANG,BENDEMEER,XGBoost,1674.7816162109375,342.33333333333337,41.08,1674.7816162109375,15.0,1500.0,174.7816162109375,2,strict_childcare
2026,KALLANG,BOON KENG,XGBoost,463.03857421875,0.0,0.0,463.03857421875,3.0,300.0,163.03857421875,2,strict_childcare
2026,KALLANG,CRAWFORD,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688,1.0,100.0,63.421112060546875,1,strict_childcare
2026,KALLANG,GEYLANG BAHRU,XGBoost,220.29867553710938,0.0,0.0,220.29867553710938,3.0,300.0,0.0,0,strict_childcare
2026,KALLANG,KALLANG BAHRU,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,8.0,800.0,0.0,0,strict_childcare
2026,KALLANG,KAMPONG BUGIS,XGBoost,142.47813415527344,0.0,0.0,142.47813415527344,1.0,100.0,42.47813415527344,1,strict_childcare
2026,KALLANG,KAMPONG JAVA,XGBoost,360.2945861816406,0.0,0.0,360.2945861816406,3.0,300.0,60.294586181640625,1,strict_childcare
2026,KALLANG,LAVENDER,XGBoost,391.81744384765625,0.0,0.0,391.81744384765625,3.0,300.0,91.81744384765625,1,strict_childcare
2026,KALLANG,TANJONG RHU,XGBoost,385.5081481933594,0.0,0.0,385.5081481933594,2.0,200.0,185.50814819335938,2,strict_childcare
2026,LIM CHU KANG,LIM CHU KANG,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,MANDAI,MANDAI EAST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,strict_childcare
2026,MANDAI,MANDAI ESTATE,XGBoost,87.24486541748047,0.0,0.0,87.24486541748047,2.0,200.0,0.0,0,strict_childcare
2026,MANDAI,MANDAI WEST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,MARINA EAST,MARINA EAST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,MARINA SOUTH,MARINA SOUTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,MARINE PARADE,EAST COAST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,MARINE PARADE,KATONG,XGBoost,438.2981872558594,0.0,0.0,438.2981872558594,11.0,1100.0,0.0,0,strict_childcare
2026,MARINE PARADE,MARINA EAST MP,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,MARINE PARADE,MARINE PARADE,XGBoost,1179.264892578125,0.0,0.0,1179.264892578125,10.0,1000.0,179.264892578125,2,strict_childcare
2026,MARINE PARADE,MOUNTBATTEN,XGBoost,520.20361328125,0.0,0.0,520.20361328125,8.0,800.0,0.0,0,strict_childcare
2026,MUSEUM,BRAS BASAH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,MUSEUM,DHOBY GHAUT,XGBoost,12.849989891052246,0.0,0.0,12.849989891052246,1.0,100.0,0.0,0,strict_childcare
2026,MUSEUM,FORT CANNING,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,NEWTON,CAIRNHILL,XGBoost,260.3158874511719,0.0,0.0,260.3158874511719,1.0,100.0,160.31588745117188,2,strict_childcare
2026,NEWTON,GOODWOOD PARK,XGBoost,130.45054626464844,0.0,0.0,130.45054626464844,2.0,200.0,0.0,0,strict_childcare
2026,NEWTON,ISTANA NEGARA,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,1.0,100.0,0.0,0,strict_childcare
2026,NEWTON,MONKS HILL,XGBoost,86.96366119384766,0.0,0.0,86.96366119384766,0.0,0.0,86.96366119384766,1,strict_childcare
2026,NEWTON,NEWTON CIRCUS,XGBoost,3.7897214889526367,0.0,0.0,3.7897214889526367,1.0,100.0,0.0,0,strict_childcare
2026,NEWTON,ORANGE GROVE,XGBoost,94.4735336303711,0.0,0.0,94.4735336303711,0.0,0.0,94.4735336303711,1,strict_childcare
2026,NORTH EASTERN ISLANDS,NORTH EASTERN ISLANDS,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475,0.0,0.0,1.3778321743011475,1,strict_childcare
2026,NOVENA,BALESTIER,XGBoost,1265.8460693359375,0.0,0.0,1265.8460693359375,10.0,1000.0,265.8460693359375,3,strict_childcare
2026,NOVENA,DUNEARN,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688,2.0,200.0,0.0,0,strict_childcare
2026,NOVENA,MALCOLM,XGBoost,252.1649169921875,0.0,0.0,252.1649169921875,1.0,100.0,152.1649169921875,2,strict_childcare
