postal_code_clean,lat,lon
690307,1.36112643481853,103.73679704994
518645,1.38044509461748,103.944359245034
486025,1.33335127300203,103.965668919086
138623,1.30160387201158,103.793236804083
179097,1.29109531029255,103.849924781238
138664,1.30372831524605,103.789789720955
692126,1.35895878155421,103.735644938947
310006,1.33858279721249,103.85719237771
659591,1.34406317921979,103.749244096993
520265,1.35245349194636,103.950238896388
562700,1.36941049804616,103.846059822142
319637,1.34029764126766,103.847467390195
550103,1.37067353047523,103.870263924296
328827,1.32533672784378,103.853993102406
518239,1.37099780377049,103.964110392533
730375,1.43198368054543,103.78231151896
530632,1.37056742335694,103.880591938862
139790,1.30663897387578,103.782412866712
680445,1.38170883113996,103.736662612875
370100,1.32696609771649,103.889637804311
309763,1.31763329946712,103.839896397053
160125,1.28363467842249,103.828128059322
758459,1.44175296834191,103.82479165671
513530,1.37162618190542,103.950113871559
659586,1.3439822661321,103.751253511706
120463,1.31096580515636,103.767863406037
258297,1.31877986104347,103.826840505348
689457,1.37723261157993,103.746730429408
120453,1.31192106821964,103.766016890178
797391,1.39843523283245,103.875125002531
449408,1.30188733858697,103.905996039776
