year,planning_area_clean,subzone_clean,model,forecast_children_18m_to_6,bto_units_effective,bto_demand_addition,forecast_demand_children
2027,PUNGGOL,NORTHSHORE,XGBoost,3524.62353515625,393.0,47.16,3524.62353515625
2027,PUNGGOL,PUNGGOL CANAL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,PUNGGOL,PUNGGOL FIELD,XGBoost,1975.4154052734375,0.0,0.0,1975.4154052734375
2027,PUNGGOL,PUNGGOL TOWN CENTRE,XGBoost,1715.626220703125,0.0,0.0,1715.626220703125
2027,PUNGGOL,WATERWAY EAST,XGBoost,3574.154541015625,0.0,0.0,3574.154541015625
2027,QUEENSTOWN,COMMONWEALTH,XGBoost,94.4735336303711,0.0,0.0,94.4735336303711
2027,QUEENSTOWN,DOVER,XGBoost,438.2981872558594,0.0,0.0,438.2981872558594
2027,QUEENSTOWN,GHIM MOH,XGBoost,668.53173828125,0.0,0.0,668.53173828125
2027,QUEENSTOWN,HOLLAND DRIVE,XGBoost,298.3842468261719,0.0,0.0,298.3842468261719
2027,QUEENSTOWN,KENT RIDGE,XGBoost,144.7314910888672,0.0,0.0,144.7314910888672
2027,QUEENSTOWN,MARGARET DRIVE,XGBoost,1135.1107177734375,0.0,0.0,1135.1107177734375
2027,QUEENSTOWN,MEI CHIN,XGBoost,459.1752624511719,0.0,0.0,459.1752624511719
2027,QUEENSTOWN,NATIONAL UNIVERSITY OF SPORE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,QUEENSTOWN,ONE NORTH,XGBoost,94.4735336303711,0.0,0.0,94.4735336303711
2027,QUEENSTOWN,PASIR PANJANG 1,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688
2027,QUEENSTOWN,PASIR PANJANG 2,XGBoost,122.8750991821289,0.0,0.0,122.8750991821289
2027,QUEENSTOWN,PORT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,QUEENSTOWN,QUEENSWAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,QUEENSTOWN,SINGAPORE POLYTECHNIC,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,QUEENSTOWN,TANGLIN HALT,XGBoost,313.44482421875,0.0,0.0,313.44482421875
2027,RIVER VALLEY,INSTITUTION HILL,XGBoost,252.1649169921875,0.0,0.0,252.1649169921875
2027,RIVER VALLEY,LEONIE HILL,XGBoost,178.614990234375,0.0,0.0,178.614990234375
2027,RIVER VALLEY,ONE TREE HILL,XGBoost,94.4735336303711,0.0,0.0,94.4735336303711
2027,RIVER VALLEY,OXLEY,XGBoost,75.43555450439453,0.0,0.0,75.43555450439453
2027,RIVER VALLEY,PATERSON,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,ROCHOR,BENCOOLEN,XGBoost,1.6363106966018677,0.0,0.0,1.6363106966018677
2027,ROCHOR,FARRER PARK,XGBoost,94.7547378540039,0.0,0.0,94.7547378540039
2027,ROCHOR,KAMPONG GLAM,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,ROCHOR,LITTLE INDIA,XGBoost,75.43555450439453,0.0,0.0,75.43555450439453
2027,ROCHOR,MACKENZIE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,ROCHOR,MOUNT EMILY,XGBoost,122.8750991821289,0.0,0.0,122.8750991821289
2027,ROCHOR,ROCHOR CANAL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,ROCHOR,SELEGIE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,ROCHOR,SUNGEI ROAD,XGBoost,87.24486541748047,0.0,0.0,87.24486541748047
2027,ROCHOR,VICTORIA,XGBoost,25.344192504882812,0.0,0.0,25.344192504882812
2027,SELETAR,PULAU PUNGGOL BARAT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,SELETAR,PULAU PUNGGOL TIMOR,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,SELETAR,SELETAR,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,SELETAR,SELETAR AEROSPACE PARK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,SEMBAWANG,ADMIRALTY,XGBoost,536.1245727539062,0.0,0.0,536.1245727539062
2027,SEMBAWANG,SEMBAWANG CENTRAL,XGBoost,1571.7928466796875,0.0,0.0,1571.7928466796875
2027,SEMBAWANG,SEMBAWANG EAST,XGBoost,2066.794677734375,0.0,0.0,2066.794677734375
2027,SEMBAWANG,SEMBAWANG NORTH,XGBoost,1055.0914306640625,0.0,0.0,1055.0914306640625
2027,SEMBAWANG,SEMBAWANG SPRINGS,XGBoost,1626.95361328125,731.0,87.72,1626.95361328125
2027,SEMBAWANG,SEMBAWANG STRAITS,XGBoost,94.4735336303711,0.0,0.0,94.4735336303711
2027,SEMBAWANG,SENOKO NORTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,SEMBAWANG,SENOKO SOUTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,SEMBAWANG,THE WHARVES,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,SENGKANG,ANCHORVALE,XGBoost,3072.751220703125,0.0,0.0,3072.751220703125
2027,SENGKANG,COMPASSVALE,XGBoost,1204.234375,0.0,0.0,1204.234375
2027,SENGKANG,FERNVALE,XGBoost,4413.01513671875,0.0,0.0,4413.01513671875
2027,SENGKANG,LORONG HALUS NORTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,SENGKANG,RIVERVALE,XGBoost,2398.03369140625,0.0,0.0,2398.03369140625
2027,SENGKANG,SENGKANG TOWN CENTRE,XGBoost,2525.7158203125,0.0,0.0,2525.7158203125
2027,SENGKANG,SENGKANG WEST,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,SERANGOON,LORONG CHUAN,XGBoost,340.5770263671875,0.0,0.0,340.5770263671875
2027,SERANGOON,SELETAR HILLS,XGBoost,520.20361328125,0.0,0.0,520.20361328125
2027,SERANGOON,SERANGOON CENTRAL,XGBoost,668.53173828125,0.0,0.0,668.53173828125
2027,SERANGOON,SERANGOON GARDEN,XGBoost,1246.6749267578125,0.0,0.0,1246.6749267578125
2027,SERANGOON,SERANGOON NORTH,XGBoost,546.9749755859375,0.0,0.0,546.9749755859375
2027,SERANGOON,SERANGOON NORTH IND ESTATE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,SERANGOON,UPPER PAYA LEBAR,XGBoost,732.0376586914062,0.0,0.0,732.0376586914062
2027,SIMPANG,PULAU SELETAR,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,SIMPANG,SIMPANG NORTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,SIMPANG,SIMPANG SOUTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,SIMPANG,TANJONG IRAU,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,SINGAPORE RIVER,BOAT QUAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,SINGAPORE RIVER,CLARKE QUAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,SINGAPORE RIVER,ROBERTSON QUAY,XGBoost,313.44482421875,0.0,0.0,313.44482421875
2027,SOUTHERN ISLANDS,SENTOSA,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688
2027,SOUTHERN ISLANDS,SOUTHERN GROUP,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,STRAITS VIEW,STRAITS VIEW,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,SUNGEI KADUT,GALI BATU,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,SUNGEI KADUT,KRANJI,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,SUNGEI KADUT,PANG SUA,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,SUNGEI KADUT,RESERVOIR VIEW,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,SUNGEI KADUT,TURF CLUB,XGBoost,1.6363106966018677,0.0,0.0,1.6363106966018677
2027,TAMPINES,SIMEI,XGBoost,1211.9156494140625,0.0,0.0,1211.9156494140625
2027,TAMPINES,TAMPINES EAST,XGBoost,5282.70458984375,89.0,10.68,5282.70458984375
2027,TAMPINES,TAMPINES NORTH,XGBoost,5098.3896484375,0.0,0.0,5098.3896484375
2027,TAMPINES,TAMPINES WEST,XGBoost,4917.19482421875,1326.3333333333333,159.16,4917.19482421875
2027,TAMPINES,XILIN,XGBoost,70.35199737548828,0.0,0.0,70.35199737548828
2027,TANGLIN,CHATSWORTH,XGBoost,391.81744384765625,0.0,0.0,391.81744384765625
2027,TANGLIN,NASSIM,XGBoost,687.6212768554688,0.0,0.0,687.6212768554688
2027,TANGLIN,RIDOUT,XGBoost,94.4735336303711,0.0,0.0,94.4735336303711
2027,TANGLIN,TYERSALL,XGBoost,252.1649169921875,0.0,0.0,252.1649169921875
2027,TENGAH,BRICKLAND,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,TENGAH,FOREST HILL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,TENGAH,GARDEN,XGBoost,1742.7960205078125,787.0,94.44,1742.7960205078125
2027,TENGAH,PARK,XGBoost,1354.8382568359375,2162.6666666666665,259.52,1354.8382568359375
2027,TENGAH,PLANTATION,XGBoost,2411.8017578125,574.3333333333334,68.92,2411.8017578125
2027,TENGAH,TENGAH INDUSTRIAL ESTATE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,TOA PAYOH,BIDADARI,XGBoost,1890.8448486328125,700.3333333333334,84.04,1890.8448486328125
2027,TOA PAYOH,BOON TECK,XGBoost,687.6212768554688,0.0,0.0,687.6212768554688
2027,TOA PAYOH,BRADDELL,XGBoost,365.642822265625,0.0,0.0,365.642822265625
2027,TOA PAYOH,JOO SENG,XGBoost,340.5770263671875,0.0,0.0,340.5770263671875
2027,TOA PAYOH,KIM KEAT,XGBoost,516.5233764648438,236.0,28.319999999999997,516.5233764648438
2027,TOA PAYOH,LORONG 8 TOA PAYOH,XGBoost,163.42111206054688,0.0,0.0,163.42111206054688
2027,TOA PAYOH,PEI CHUN,XGBoost,236.2665252685547,0.0,0.0,236.2665252685547
2027,TOA PAYOH,POTONG PASIR,XGBoost,439.60888671875,0.0,0.0,439.60888671875
2027,TOA PAYOH,SENNETT,XGBoost,1853.1605224609375,117.66666666666667,14.12,1853.1605224609375
2027,TOA PAYOH,TOA PAYOH CENTRAL,XGBoost,1034.4222412109375,0.0,0.0,1034.4222412109375
2027,TOA PAYOH,TOA PAYOH WEST,XGBoost,623.72314453125,306.6666666666667,36.8,623.72314453125
2027,TOA PAYOH,WOODLEIGH,XGBoost,156.75906372070312,0.0,0.0,156.75906372070312
2027,TUAS,TENGEH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,TUAS,TUAS BAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,TUAS,TUAS NORTH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,TUAS,TUAS PROMENADE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,TUAS,TUAS VIEW,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,TUAS,TUAS VIEW EXTENSION,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,WESTERN ISLANDS,JURONG ISLAND AND BUKOM,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,WESTERN ISLANDS,SEMAKAU,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,WESTERN ISLANDS,SUDONG,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,WESTERN WATER CATCHMENT,BAHAR,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,WESTERN WATER CATCHMENT,CLEANTECH,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,WESTERN WATER CATCHMENT,MURAI,XGBoost,6.063329696655273,0.0,0.0,6.063329696655273
2027,WOODLANDS,GREENWOOD PARK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2027,WOODLANDS,MIDVIEW,XGBoost,1410.4322509765625,0.0,0.0,1410.4322509765625
2027,WOODLANDS,NORTH COAST,XGBoost,250.91355895996094,0.0,0.0,250.91355895996094
2027,WOODLANDS,SENOKO WEST,XGBoost,0.1264697015285492,0.0,0.0,0.1264697015285492
2027,WOODLANDS,WOODGROVE,XGBoost,1317.8572998046875,513.3333333333334,61.599999999999994,1317.8572998046875
2027,WOODLANDS,WOODLANDS EAST,XGBoost,4061.733642578125,0.0,0.0,4061.733642578125
2027,WOODLANDS,WOODLANDS REGIONAL CENTRE,XGBoost,332.3236083984375,595.0,71.39999999999999,332.3236083984375
2027,WOODLANDS,WOODLANDS SOUTH,XGBoost,1968.7894287109375,116.33333333333333,13.959999999999999,1968.7894287109375
2027,WOODLANDS,WOODLANDS WEST,XGBoost,1805.26953125,0.0,0.0,1805.26953125
2027,YISHUN,KHATIB,XGBoost,303.6659851074219,0.0,0.0,303.6659851074219
2027,YISHUN,LOWER SELETAR,XGBoost,1508.49853515625,0.0,0.0,1508.49853515625
2027,YISHUN,NEE SOON,XGBoost,42.057308197021484,0.0,0.0,42.057308197021484
2027,YISHUN,NORTHLAND,XGBoost,877.3176879882812,0.0,0.0,877.3176879882812
2027,YISHUN,SPRINGLEAF,XGBoost,161.19317626953125,0.0,0.0,161.19317626953125
2027,YISHUN,YISHUN CENTRAL,XGBoost,181.0482635498047,215.33333333333334,25.84,181.0482635498047
2027,YISHUN,YISHUN EAST,XGBoost,4797.37255859375,613.0,73.56,4797.37255859375
2027,YISHUN,YISHUN SOUTH,XGBoost,1614.123291015625,0.0,0.0,1614.123291015625
2027,YISHUN,YISHUN WEST,XGBoost,1524.791748046875,0.0,0.0,1524.791748046875
2028,ANG MO KIO,ANG MO KIO TOWN CENTRE,XGBoost,149.5526580810547,0.0,0.0,149.5526580810547
2028,ANG MO KIO,CHENG SAN,XGBoost,767.5133666992188,0.0,0.0,767.5133666992188
2028,ANG MO KIO,CHONG BOON,XGBoost,599.2728881835938,0.0,0.0,599.2728881835938
2028,ANG MO KIO,KEBUN BAHRU,XGBoost,585.2742919921875,0.0,0.0,585.2742919921875
2028,ANG MO KIO,SEMBAWANG HILLS,XGBoost,291.17779541015625,0.0,0.0,291.17779541015625
2028,ANG MO KIO,SHANGRI LA,XGBoost,721.1765747070312,126.66666666666667,15.200000000000001,721.1765747070312
2028,ANG MO KIO,TAGORE,XGBoost,229.06011962890625,0.0,0.0,229.06011962890625
2028,ANG MO KIO,TOWNSVILLE,XGBoost,504.9688720703125,0.0,0.0,504.9688720703125
2028,ANG MO KIO,YIO CHU KANG,XGBoost,0.0,0.0,0.0,0.0
2028,ANG MO KIO,YIO CHU KANG EAST,XGBoost,149.5526580810547,0.0,0.0,149.5526580810547
2028,ANG MO KIO,YIO CHU KANG NORTH,XGBoost,0.0,0.0,0.0,0.0
2028,ANG MO KIO,YIO CHU KANG WEST,XGBoost,761.886474609375,0.0,0.0,761.886474609375
2028,BEDOK,BAYSHORE,XGBoost,363.322021484375,0.0,0.0,363.322021484375
2028,BEDOK,BEDOK NORTH,XGBoost,2153.697998046875,144.33333333333334,17.32,2153.697998046875
2028,BEDOK,BEDOK RESERVOIR,XGBoost,1028.5030517578125,0.0,0.0,1028.5030517578125
2028,BEDOK,BEDOK SOUTH,XGBoost,1855.032958984375,722.6666666666666,86.71999999999998,1855.032958984375
2028,BEDOK,FRANKEL,XGBoost,1590.66748046875,0.0,0.0,1590.66748046875
2028,BEDOK,KAKI BUKIT,XGBoost,1203.408935546875,0.0,0.0,1203.408935546875
2028,BEDOK,KEMBANGAN,XGBoost,1257.532470703125,411.3333333333333,49.35999999999999,1257.532470703125
2028,BEDOK,SIGLAP,XGBoost,236.02688598632812,0.0,0.0,236.02688598632812
2028,BISHAN,BISHAN EAST,XGBoost,1701.5435791015625,658.0,78.96,1701.5435791015625
2028,BISHAN,MARYMOUNT,XGBoost,1192.9342041015625,0.0,0.0,1192.9342041015625
2028,BISHAN,UPPER THOMSON,XGBoost,1430.4766845703125,244.0,29.28,1430.4766845703125
2028,BOON LAY,LIU FANG,XGBoost,1.1381860971450806,0.0,0.0,1.1381860971450806
2028,BOON LAY,SAMULUN,XGBoost,1.1381860971450806,0.0,0.0,1.1381860971450806
2028,BOON LAY,SHIPYARD,XGBoost,1.1381860971450806,0.0,0.0,1.1381860971450806
2028,BOON LAY,TUKANG,XGBoost,1.1381860971450806,0.0,0.0,1.1381860971450806
2028,BUKIT BATOK,BRICKWORKS,XGBoost,3058.86474609375,320.6666666666667,38.48,3058.86474609375
2028,BUKIT BATOK,BUKIT BATOK CENTRAL,XGBoost,1187.484375,0.0,0.0,1187.484375
2028,BUKIT BATOK,BUKIT BATOK EAST,XGBoost,302.11651611328125,0.0,0.0,302.11651611328125
2028,BUKIT BATOK,BUKIT BATOK SOUTH,XGBoost,570.8690185546875,0.0,0.0,570.8690185546875
2028,BUKIT BATOK,BUKIT BATOK WEST,XGBoost,546.7352905273438,0.0,0.0,546.7352905273438
2028,BUKIT BATOK,GOMBAK,XGBoost,298.14459228515625,0.0,0.0,298.14459228515625
2028,BUKIT BATOK,GUILIN,XGBoost,438.05853271484375,0.0,0.0,438.05853271484375
2028,BUKIT BATOK,HILLVIEW,XGBoost,557.9409790039062,0.0,0.0,557.9409790039062
2028,BUKIT BATOK,HONG KAH NORTH,XGBoost,774.2381591796875,0.0,0.0,774.2381591796875
2028,BUKIT MERAH,ALEXANDRA HILL,XGBoost,519.9639282226562,0.0,0.0,519.9639282226562
2028,BUKIT MERAH,ALEXANDRA NORTH,XGBoost,190.9115753173828,0.0,0.0,190.9115753173828
2028,BUKIT MERAH,BUKIT HO SWEE,XGBoost,407.6711730957031,0.0,0.0,407.6711730957031
2028,BUKIT MERAH,BUKIT MERAH,XGBoost,1.3966646194458008,0.0,0.0,1.3966646194458008
2028,BUKIT MERAH,CITY TERMINALS,XGBoost,1.1381860971450806,0.0,0.0,1.1381860971450806
2028,BUKIT MERAH,DEPOT ROAD,XGBoost,298.14459228515625,0.0,0.0,298.14459228515625
2028,BUKIT MERAH,EVERTON PARK,XGBoost,190.9115753173828,0.0,0.0,190.9115753173828
2028,BUKIT MERAH,HENDERSON HILL,XGBoost,365.4031677246094,0.0,0.0,365.4031677246094
2028,BUKIT MERAH,KAMPONG TIONG BAHRU,XGBoost,302.11651611328125,0.0,0.0,302.11651611328125
2028,BUKIT MERAH,MARITIME SQUARE,XGBoost,298.3842468261719,0.0,0.0,298.3842468261719
2028,BUKIT MERAH,REDHILL,XGBoost,407.91082763671875,0.0,0.0,407.91082763671875
2028,BUKIT MERAH,SINGAPORE GENERAL HOSPITAL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,BUKIT MERAH,TELOK BLANGAH DRIVE,XGBoost,857.2817993164062,58.333333333333336,7.0,857.2817993164062
2028,BUKIT MERAH,TELOK BLANGAH RISE,XGBoost,298.3842468261719,0.0,0.0,298.3842468261719
2028,BUKIT MERAH,TELOK BLANGAH WAY,XGBoost,191.15121459960938,0.0,0.0,191.15121459960938
2028,BUKIT MERAH,TIONG BAHRU,XGBoost,442.0662841796875,0.0,0.0,442.0662841796875
2028,BUKIT MERAH,TIONG BAHRU STATION,XGBoost,520.20361328125,0.0,0.0,520.20361328125
2028,BUKIT PANJANG,BANGKIT,XGBoost,668.53173828125,0.0,0.0,668.53173828125
2028,BUKIT PANJANG,DAIRY FARM,XGBoost,360.2945861816406,0.0,0.0,360.2945861816406
2028,BUKIT PANJANG,FAJAR,XGBoost,1179.264892578125,0.0,0.0,1179.264892578125
2028,BUKIT PANJANG,JELEBU,XGBoost,817.7766723632812,111.33333333333333,13.36,817.7766723632812
2028,BUKIT PANJANG,NATURE RESERVE,XGBoost,178.614990234375,0.0,0.0,178.614990234375
2028,BUKIT PANJANG,SAUJANA,XGBoost,1179.264892578125,0.0,0.0,1179.264892578125
2028,BUKIT PANJANG,SENJA,XGBoost,1266.9765625,0.0,0.0,1266.9765625
2028,BUKIT TIMAH,ANAK BUKIT,XGBoost,1179.264892578125,0.0,0.0,1179.264892578125
2028,BUKIT TIMAH,CORONATION ROAD,XGBoost,520.20361328125,0.0,0.0,520.20361328125
2028,BUKIT TIMAH,FARRER COURT,XGBoost,537.6419677734375,0.0,0.0,537.6419677734375
2028,BUKIT TIMAH,HILLCREST,XGBoost,559.6980590820312,0.0,0.0,559.6980590820312
2028,BUKIT TIMAH,HOLLAND ROAD,XGBoost,606.4791259765625,0.0,0.0,606.4791259765625
2028,BUKIT TIMAH,LEEDON PARK,XGBoost,360.2945861816406,0.0,0.0,360.2945861816406
2028,BUKIT TIMAH,SWISS CLUB,XGBoost,360.2945861816406,0.0,0.0,360.2945861816406
2028,BUKIT TIMAH,ULU PANDAN,XGBoost,537.6419677734375,0.0,0.0,537.6419677734375
2028,CENTRAL WATER CATCHMENT,CENTRAL WATER CATCHMENT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,CHANGI,CHANGI AIRPORT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,CHANGI,CHANGI POINT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,CHANGI,CHANGI WEST,XGBoost,156.75906372070312,0.0,0.0,156.75906372070312
2028,CHANGI BAY,CHANGI BAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,CHOA CHU KANG,CHOA CHU KANG CENTRAL,XGBoost,803.45703125,0.0,0.0,803.45703125
2028,CHOA CHU KANG,CHOA CHU KANG NORTH,XGBoost,829.81298828125,0.0,0.0,829.81298828125
2028,CHOA CHU KANG,KEAT HONG,XGBoost,2420.25634765625,329.0,39.48,2420.25634765625
2028,CHOA CHU KANG,PENG SIANG,XGBoost,1411.68359375,0.0,0.0,1411.68359375
2028,CHOA CHU KANG,TECK WHYE,XGBoost,1163.4644775390625,786.6666666666666,94.39999999999999,1163.4644775390625
2028,CHOA CHU KANG,YEW TEE,XGBoost,1265.8460693359375,22.666666666666668,2.72,1265.8460693359375
2028,CLEMENTI,CLEMENTI CENTRAL,XGBoost,531.0771484375,0.0,0.0,531.0771484375
2028,CLEMENTI,CLEMENTI NORTH,XGBoost,1341.4190673828125,0.0,0.0,1341.4190673828125
2028,CLEMENTI,CLEMENTI WEST,XGBoost,365.642822265625,0.0,0.0,365.642822265625
2028,CLEMENTI,CLEMENTI WOODS,XGBoost,872.8834838867188,0.0,0.0,872.8834838867188
2028,CLEMENTI,FABER,XGBoost,606.4791259765625,0.0,0.0,606.4791259765625
2028,CLEMENTI,PANDAN,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,CLEMENTI,SUNSET WAY,XGBoost,199.20372009277344,0.0,0.0,199.20372009277344
2028,CLEMENTI,TOH TUCK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,CLEMENTI,WEST COAST,XGBoost,571.1087036132812,0.0,0.0,571.1087036132812
2028,DOWNTOWN CORE,ANSON,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,DOWNTOWN CORE,BAYFRONT SUBZONE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,DOWNTOWN CORE,BUGIS,XGBoost,1.6363106966018677,0.0,0.0,1.6363106966018677
2028,DOWNTOWN CORE,CECIL,XGBoost,2.0948493480682373,0.0,0.0,2.0948493480682373
2028,DOWNTOWN CORE,CENTRAL SUBZONE,XGBoost,55.4068489074707,0.0,0.0,55.4068489074707
2028,DOWNTOWN CORE,CITY HALL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,DOWNTOWN CORE,CLIFFORD PIER,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,DOWNTOWN CORE,MARINA CENTRE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,DOWNTOWN CORE,MAXWELL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,DOWNTOWN CORE,NICOLL,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,DOWNTOWN CORE,PHILLIP,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,DOWNTOWN CORE,RAFFLES PLACE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,DOWNTOWN CORE,TANJONG PAGAR,XGBoost,10.180484771728516,0.0,0.0,10.180484771728516
2028,GEYLANG,ALJUNIED,XGBoost,1839.6448974609375,288.0,34.56,1839.6448974609375
2028,GEYLANG,GEYLANG EAST,XGBoost,1341.4190673828125,0.0,0.0,1341.4190673828125
2028,GEYLANG,KALLANG WAY,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,GEYLANG,KAMPONG UBI,XGBoost,702.8189697265625,0.0,0.0,702.8189697265625
2028,GEYLANG,MACPHERSON,XGBoost,1172.947998046875,460.6666666666667,55.28,1172.947998046875
2028,HOUGANG,DEFU INDUSTRIAL PARK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,HOUGANG,HOUGANG CENTRAL,XGBoost,156.75906372070312,0.0,0.0,156.75906372070312
2028,HOUGANG,HOUGANG EAST,XGBoost,1063.9927978515625,0.0,0.0,1063.9927978515625
2028,HOUGANG,HOUGANG WEST,XGBoost,1265.8460693359375,0.0,0.0,1265.8460693359375
2028,HOUGANG,KANGKAR,XGBoost,1516.5596923828125,0.0,0.0,1516.5596923828125
2028,HOUGANG,KOVAN,XGBoost,1179.264892578125,0.0,0.0,1179.264892578125
2028,HOUGANG,LORONG AH SOO,XGBoost,918.0357055664062,195.33333333333334,23.439999999999998,918.0357055664062
2028,HOUGANG,LORONG HALUS,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,HOUGANG,TAI SENG,XGBoost,1050.6217041015625,599.6666666666667,71.96000000000001,1050.6217041015625
2028,HOUGANG,TRAFALGAR,XGBoost,1818.73876953125,0.0,0.0,1818.73876953125
2028,JURONG EAST,INTERNATIONAL BUSINESS PARK,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,JURONG EAST,JURONG GATEWAY,XGBoost,3.119231700897217,0.0,0.0,3.119231700897217
2028,JURONG EAST,JURONG PORT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,JURONG EAST,JURONG RIVER,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,JURONG EAST,LAKESIDE BUSINESS,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,JURONG EAST,LAKESIDE LEISURE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,JURONG EAST,PENJURU CRESCENT,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,JURONG EAST,TEBAN GARDENS,XGBoost,537.6419677734375,0.0,0.0,537.6419677734375
2028,JURONG EAST,TOH GUAN,XGBoost,477.5754699707031,189.66666666666666,22.76,477.5754699707031
2028,JURONG EAST,YUHUA EAST,XGBoost,592.4805297851562,0.0,0.0,592.4805297851562
2028,JURONG EAST,YUHUA WEST,XGBoost,546.9749755859375,0.0,0.0,546.9749755859375
2028,JURONG WEST,BOON LAY PLACE,XGBoost,1358.026611328125,0.0,0.0,1358.026611328125
2028,JURONG WEST,CHIN BEE,XGBoost,1.3778321743011475,0.0,0.0,1.3778321743011475
2028,JURONG WEST,HONG KAH,XGBoost,1542.1468505859375,238.66666666666666,28.64,1542.1468505859375
